[2020-10-08 11:14:27] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.11.2.eot IP 186.160.223.4 Analytics 5f7f3ae3e2602 [] []
[2020-10-08 11:14:28] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.12.1.eot IP 186.160.223.4 Analytics 5f7f3ae42101c [] []
[2020-10-08 11:14:28] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.12.0.eot IP 186.160.223.4 Analytics 5f7f3ae465420 [] []
[2020-10-08 11:14:28] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.13.0.eot IP 186.160.223.4 Analytics 5f7f3ae47d33f [] []
[2020-10-08 11:14:29] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.0.eot IP 186.160.223.4 Analytics 5f7f3ae51c74f [] []
[2020-10-08 11:14:29] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.1.eot IP 186.160.223.4 Analytics 5f7f3ae559489 [] []
[2020-10-08 11:14:29] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.5.eot IP 186.160.223.4 Analytics 5f7f3ae5d29fe [] []
[2020-10-08 11:14:30] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.7.eot IP 186.160.223.4 Analytics 5f7f3ae619a8c [] []
[2020-10-08 11:14:30] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.3.eot IP 186.160.223.4 Analytics 5f7f3ae632f4e [] []
[2020-10-08 11:14:30] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.9.eot IP 186.160.223.4 Analytics 5f7f3ae68b727 [] []
[2020-10-08 11:14:30] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.10.eot IP 186.160.223.4 Analytics 5f7f3ae6e0fb2 [] []
[2020-10-08 11:14:31] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.11.eot IP 186.160.223.4 Analytics 5f7f3ae71f5cc [] []
[2020-10-08 11:14:31] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.0.13.eot IP 186.160.223.4 Analytics 5f7f3ae7afad6 [] []
[2020-10-08 11:14:31] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.1.1.eot IP 186.160.223.4 Analytics 5f7f3ae7de610 [] []
[2020-10-08 11:14:32] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.1.0.eot IP 186.160.223.4 Analytics 5f7f3ae8101b2 [] []
[2020-10-08 11:14:32] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.2.0.eot IP 186.160.223.4 Analytics 5f7f3ae859ad4 [] []
[2020-10-08 11:14:32] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.3.0.eot IP 186.160.223.4 Analytics 5f7f3ae89d382 [] []
[2020-10-08 11:14:33] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.4.0.eot IP 186.160.223.4 Analytics 5f7f3ae924aa7 [] []
[2020-10-08 11:14:33] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.5.0.eot IP 186.160.223.4 Analytics 5f7f3ae9713c6 [] []
[2020-10-08 11:14:33] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.4.1.eot IP 186.160.223.4 Analytics 5f7f3ae980770 [] []
[2020-10-08 11:14:33] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.6.0.eot IP 186.160.223.4 Analytics 5f7f3ae9d214e [] []
[2020-10-08 11:14:34] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.6.1.eot IP 186.160.223.4 Analytics 5f7f3aea4eff3 [] []
[2020-10-08 11:14:34] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.6.3.eot IP 186.160.223.4 Analytics 5f7f3aea665e0 [] []
[2020-10-08 11:14:34] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.7.0.eot IP 186.160.223.4 Analytics 5f7f3aeae8e7f [] []
[2020-10-08 11:14:35] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.7.1.eot IP 186.160.223.4 Analytics 5f7f3aeb33fd1 [] []
[2020-10-08 11:14:35] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.8.0.eot IP 186.160.223.4 Analytics 5f7f3aeb5fa6e [] []
[2020-10-08 11:14:35] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.8.2.eot IP 186.160.223.4 Analytics 5f7f3aebc6757 [] []
[2020-10-08 11:14:36] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.10.1.eot IP 186.160.223.4 Analytics 5f7f3aec3b928 [] []
[2020-10-08 11:14:36] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.9.0.eot IP 186.160.223.4 Analytics 5f7f3aec47c33 [] []
[2020-10-08 11:14:36] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.10.2.eot IP 186.160.223.4 Analytics 5f7f3aece03dd [] []
[2020-10-08 11:14:37] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.11.0.eot IP 186.160.223.4 Analytics 5f7f3aed09ef5 [] []
[2020-10-08 11:14:37] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.11.1.eot IP 186.160.223.4 Analytics 5f7f3aed60b6e [] []
[2020-10-08 11:14:37] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.11.2.eot IP 186.160.223.4 Analytics 5f7f3aeda5636 [] []
[2020-10-08 11:14:38] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.12.0.eot IP 186.160.223.4 Analytics 5f7f3aee0b45a [] []
[2020-10-08 11:14:38] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.12.1.eot IP 186.160.223.4 Analytics 5f7f3aee50c61 [] []
[2020-10-08 11:14:38] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-solid-900-5.13.0.eot IP 186.160.223.4 Analytics 5f7f3aeeafd2e [] []
[2020-10-08 11:14:39] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot IP 186.160.223.4 Analytics 5f7f3aef05559 [] []
[2020-10-08 11:14:39] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot IP 186.160.223.4 Analytics 5f7f3aef40343 [] []
[2020-10-08 11:14:39] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot IP 186.160.223.4 Analytics 5f7f3aef70721 [] []
[2020-10-08 11:14:40] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.3.eot IP 186.160.223.4 Analytics 5f7f3aefef7cb [] []
[2020-10-08 11:14:40] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.5.eot IP 186.160.223.4 Analytics 5f7f3af05c161 [] []
[2020-10-08 11:14:40] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.9.eot IP 186.160.223.4 Analytics 5f7f3af0743c1 [] []
[2020-10-08 11:14:40] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.10.eot IP 186.160.223.4 Analytics 5f7f3af0eadbf [] []
[2020-10-08 11:14:41] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.11.eot IP 186.160.223.4 Analytics 5f7f3af12f068 [] []
[2020-10-08 11:14:41] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.0.12.eot IP 186.160.223.4 Analytics 5f7f3af14236e [] []
[2020-10-08 11:14:41] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.1.0.eot IP 186.160.223.4 Analytics 5f7f3af1c39ec [] []
[2020-10-08 11:14:42] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.2.0.eot IP 186.160.223.4 Analytics 5f7f3af22fab4 [] []
[2020-10-08 11:14:42] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.3.0.eot IP 186.160.223.4 Analytics 5f7f3af23bd4b [] []
[2020-10-08 11:14:42] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.4.0.eot IP 186.160.223.4 Analytics 5f7f3af2b0bba [] []
[2020-10-08 11:14:43] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.6.0.eot IP 186.160.223.4 Analytics 5f7f3af346b80 [] []
[2020-10-08 11:14:43] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.4.2.eot IP 186.160.223.4 Analytics 5f7f3af3555b6 [] []
[2020-10-08 11:14:43] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.7.0.eot IP 186.160.223.4 Analytics 5f7f3af3b5e2e [] []
[2020-10-08 11:14:44] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.8.1.eot IP 186.160.223.4 Analytics 5f7f3af40a98c [] []
[2020-10-08 11:14:44] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-brands-400-5.8.0.eot IP 186.160.223.4 Analytics 5f7f3af42015e [] []
